,game,model,experiment,episode,metric,value
36,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_2,Request Success Ratio,0.25
37,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_2,Main Score,
38,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_2,repeats guess,
39,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_2,total guess repetitions,
40,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_5,Aborted,0.0
41,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_5,Lose,1.0
42,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_5,Success,0.0
43,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_5,Request Count,9.0
44,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_5,Parsed Request Count,7.0
45,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_5,Violated Request Count,2.0
46,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_5,Request Success Ratio,0.78
47,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_5,Main Score,0.0
48,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_5,repeats guess,0.0
49,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_5,total guess repetitions,0.0
50,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_9,Aborted,0.0
51,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_9,Lose,1.0
52,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_9,Success,0.0
53,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_9,Request Count,9.0
54,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_9,Parsed Request Count,6.0
55,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_9,Violated Request Count,3.0
56,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_9,Request Success Ratio,0.67
57,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_9,Main Score,0.0
58,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_9,repeats guess,0.0
59,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_9,total guess repetitions,0.0
60,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_7,Aborted,0.0
61,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_7,Lose,1.0
62,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_7,Success,0.0
63,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_7,Request Count,7.0
64,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_7,Parsed Request Count,6.0
65,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_7,Violated Request Count,1.0
66,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_7,Request Success Ratio,0.86
67,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_7,Main Score,0.0
68,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_7,repeats guess,0.0
69,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_7,total guess repetitions,0.0
70,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_1,Aborted,0.0
71,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_1,Lose,1.0
72,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_1,Success,0.0
73,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_1,Request Count,7.0
74,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_1,Parsed Request Count,6.0
75,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_1,Violated Request Count,1.0
76,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_1,Request Success Ratio,0.86
77,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_1,Main Score,0.0
78,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_1,repeats guess,0.0
79,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_1,total guess repetitions,0.0
80,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_6,Aborted,0.0
81,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_6,Lose,1.0
82,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_6,Success,0.0
83,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_6,Request Count,8.0
84,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_6,Parsed Request Count,6.0
85,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_6,Violated Request Count,2.0
86,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_6,Request Success Ratio,0.75
87,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_6,Main Score,0.0
88,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_6,repeats guess,0.0
89,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_6,total guess repetitions,0.0
90,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_0,Aborted,0.0
91,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_0,Lose,1.0
92,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_0,Success,0.0
93,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_0,Request Count,6.0
94,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_0,Parsed Request Count,6.0
95,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_0,Violated Request Count,0.0
96,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_0,Request Success Ratio,1.0
97,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_0,Main Score,0.0
98,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_0,repeats guess,0.0
99,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,0_high_frequency_words_no_clue_no_critic,episode_0,total guess repetitions,0.0
100,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_4,Aborted,0.0
101,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_4,Lose,1.0
102,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_4,Success,0.0
103,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_4,Request Count,8.0
104,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_4,Parsed Request Count,6.0
105,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_4,Violated Request Count,2.0
106,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_4,Request Success Ratio,0.75
107,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_4,Main Score,0.0
108,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_4,repeats guess,0.0
109,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_4,total guess repetitions,0.0
110,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_12,Aborted,0.0
111,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_12,Lose,1.0
112,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_12,Success,0.0
113,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_12,Request Count,9.0
114,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_12,Parsed Request Count,6.0
115,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_12,Violated Request Count,3.0
116,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_12,Request Success Ratio,0.67
117,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_12,Main Score,0.0
118,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_12,repeats guess,0.0
119,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_12,total guess repetitions,0.0
120,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_10,Aborted,0.0
121,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_10,Lose,1.0
122,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_10,Success,0.0
123,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_10,Request Count,8.0
124,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_10,Parsed Request Count,6.0
125,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_10,Violated Request Count,2.0
126,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_10,Request Success Ratio,0.75
127,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_10,Main Score,0.0
128,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_10,repeats guess,0.0
129,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_10,total guess repetitions,0.0
130,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_3,Aborted,1.0
131,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_3,Lose,0.0
132,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_3,Success,0.0
133,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_3,Request Count,10.0
134,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_3,Parsed Request Count,5.0
135,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_3,Violated Request Count,5.0
136,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_3,Request Success Ratio,0.5
137,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_3,Main Score,
138,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_3,repeats guess,
139,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_3,total guess repetitions,
140,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_8,Aborted,1.0
141,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_8,Lose,0.0
142,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_8,Success,0.0
143,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_8,Request Count,4.0
144,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_8,Parsed Request Count,1.0
145,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_8,Violated Request Count,3.0
146,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_8,Request Success Ratio,0.25
147,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_8,Main Score,
148,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_8,repeats guess,
149,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_8,total guess repetitions,
150,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_11,Aborted,0.0
151,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_11,Lose,1.0
152,wordle,c4ai-command-r-plus-GGUF-q4-t0.0--c4ai-command-r-plus-GGUF-q4-t0.0,1_medium_frequency_words_no_clue_no_critic,episode_11,Success,0.0
